group,registry,test,host_code,core_x,core_y,in0_reads,in1_reads
sweep_pattern,26,3,CDA,5,3,0,5
sweep_pattern,26,3,CDA,5,4,0,5
sweep_pattern,26,3,CDA,5,5,0,4
sweep_pattern,26,3,CDA,5,6,0,4
sweep_pattern,26,3,CDA,6,0,0,5
sweep_pattern,26,3,CDA,6,1,0,5
sweep_pattern,26,3,CDA,6,2,0,5
sweep_pattern,26,3,CDA,6,3,0,5
sweep_pattern,26,3,CDA,6,4,0,5
sweep_pattern,26,3,CDA,6,5,0,4
sweep_pattern,26,3,CDA,6,6,0,4
sweep_pattern,26,3,CDA,7,0,0,5
sweep_pattern,26,3,CDA,7,1,0,5
sweep_pattern,26,3,CDA,7,2,0,5
sweep_pattern,26,3,CDA,7,3,0,5
sweep_pattern,26,3,CDA,7,4,0,5
sweep_pattern,26,3,CDA,7,5,0,4
sweep_pattern,26,3,CDA,7,6,0,4
sweep_pattern,27,0,CDA,0,0,98,98
sweep_pattern,27,0,CDA,1,0,0,98
sweep_pattern,27,0,CDA,2,0,0,98
sweep_pattern,27,0,CDA,3,0,0,98
sweep_pattern,27,0,CDA,4,0,0,98
sweep_pattern,27,0,CDA,5,0,0,98
sweep_pattern,27,0,CDA,6,0,0,98
sweep_pattern,27,0,CDA,7,0,0,98
sweep_pattern,27,1,CDA,0,0,13,0
sweep_pattern,27,1,CDA,0,1,13,1
sweep_pattern,27,1,CDA,0,2,12,0
sweep_pattern,27,1,CDA,0,3,12,0
sweep_pattern,27,1,CDA,0,4,12,0
sweep_pattern,27,1,CDA,0,5,12,0
sweep_pattern,27,1,CDA,0,6,12,0
sweep_pattern,27,1,CDA,0,7,12,12
sweep_pattern,27,1,CDA,1,1,0,1
sweep_pattern,27,1,CDA,1,7,0,12
sweep_pattern,27,1,CDA,2,1,0,1
sweep_pattern,27,1,CDA,2,7,0,12
sweep_pattern,27,1,CDA,3,1,0,1
sweep_pattern,27,1,CDA,3,7,0,12
sweep_pattern,27,1,CDA,4,1,0,1
sweep_pattern,27,1,CDA,4,7,0,12
sweep_pattern,27,1,CDA,5,1,0,1
sweep_pattern,27,1,CDA,5,7,0,12
sweep_pattern,27,1,CDA,6,1,0,1
sweep_pattern,27,1,CDA,6,7,0,12
sweep_pattern,27,1,CDA,7,1,0,1
sweep_pattern,27,1,CDA,7,7,0,12
sweep_pattern,27,2,CDA,0,0,13,13
sweep_pattern,27,2,CDA,0,1,13,13
sweep_pattern,27,2,CDA,0,2,12,12
sweep_pattern,27,2,CDA,0,3,12,12
sweep_pattern,27,2,CDA,0,4,12,12
sweep_pattern,27,2,CDA,0,5,12,12
sweep_pattern,27,2,CDA,0,6,12,12
sweep_pattern,27,2,CDA,0,7,12,12
sweep_pattern,27,2,CDA,1,0,0,13
sweep_pattern,27,2,CDA,1,1,0,13
sweep_pattern,27,2,CDA,1,2,0,12
sweep_pattern,27,2,CDA,1,3,0,12
sweep_pattern,27,2,CDA,1,4,0,12
sweep_pattern,27,2,CDA,1,5,0,12
sweep_pattern,27,2,CDA,1,6,0,12
sweep_pattern,27,2,CDA,1,7,0,12
sweep_pattern,27,2,CDA,2,0,0,13
sweep_pattern,27,2,CDA,2,1,0,13
sweep_pattern,27,2,CDA,2,2,0,12
sweep_pattern,27,2,CDA,2,3,0,12
sweep_pattern,27,2,CDA,2,4,0,12
sweep_pattern,27,2,CDA,2,5,0,12
sweep_pattern,27,2,CDA,2,6,0,12
sweep_pattern,27,2,CDA,2,7,0,12
sweep_pattern,27,2,CDA,3,0,0,13
sweep_pattern,27,2,CDA,3,1,0,13
sweep_pattern,27,2,CDA,3,2,0,12
sweep_pattern,27,2,CDA,3,3,0,12
sweep_pattern,27,2,CDA,3,4,0,12
sweep_pattern,27,2,CDA,3,5,0,12
sweep_pattern,27,2,CDA,3,6,0,12
sweep_pattern,27,2,CDA,3,7,0,12
sweep_pattern,27,2,CDA,4,0,0,13
sweep_pattern,27,2,CDA,4,1,0,13
sweep_pattern,27,2,CDA,4,2,0,12
sweep_pattern,27,2,CDA,4,3,0,12
sweep_pattern,27,2,CDA,4,4,0,12
sweep_pattern,27,2,CDA,4,5,0,12
sweep_pattern,27,2,CDA,4,6,0,12
sweep_pattern,27,2,CDA,4,7,0,12
sweep_pattern,27,2,CDA,5,0,0,13
sweep_pattern,27,2,CDA,5,1,0,13
sweep_pattern,27,2,CDA,5,2,0,12
sweep_pattern,27,2,CDA,5,3,0,12
sweep_pattern,27,2,CDA,5,4,0,12
sweep_pattern,27,2,CDA,5,5,0,12
sweep_pattern,27,2,CDA,5,6,0,12
sweep_pattern,27,2,CDA,5,7,0,12
sweep_pattern,27,2,CDA,6,0,0,13
sweep_pattern,27,2,CDA,6,1,0,13
sweep_pattern,27,2,CDA,6,2,0,12
sweep_pattern,27,2,CDA,6,3,0,12
sweep_pattern,27,2,CDA,6,4,0,12
sweep_pattern,27,2,CDA,6,5,0,12
sweep_pattern,27,2,CDA,6,6,0,12
sweep_pattern,27,2,CDA,6,7,0,12
sweep_pattern,27,2,CDA,7,0,0,13
sweep_pattern,27,2,CDA,7,1,0,13
sweep_pattern,27,2,CDA,7,2,0,12
sweep_pattern,27,2,CDA,7,3,0,12
sweep_pattern,27,2,CDA,7,4,0,12
sweep_pattern,27,2,CDA,7,5,0,12
sweep_pattern,27,2,CDA,7,6,0,12
sweep_pattern,27,2,CDA,7,7,0,12
sweep_pattern,27,3,CDA,0,0,14,14
sweep_pattern,27,3,CDA,0,1,13,12
sweep_pattern,27,3,CDA,0,2,12,12
sweep_pattern,27,3,CDA,0,3,12,12
sweep_pattern,27,3,CDA,0,4,12,12
sweep_pattern,27,3,CDA,0,5,12,10
sweep_pattern,27,3,CDA,0,6,12,12
sweep_pattern,27,3,CDA,0,7,11,11
sweep_pattern,27,3,CDA,1,0,0,14
sweep_pattern,27,3,CDA,1,1,0,12
sweep_pattern,27,3,CDA,1,2,0,12
sweep_pattern,27,3,CDA,1,3,0,12
sweep_pattern,27,3,CDA,1,4,0,12
sweep_pattern,27,3,CDA,1,5,0,10
sweep_pattern,27,3,CDA,1,6,0,12
sweep_pattern,27,3,CDA,1,7,0,11
sweep_pattern,27,3,CDA,2,0,0,14
sweep_pattern,27,3,CDA,2,1,0,12
sweep_pattern,27,3,CDA,2,2,0,12
sweep_pattern,27,3,CDA,2,3,0,12
sweep_pattern,27,3,CDA,2,4,0,12
sweep_pattern,27,3,CDA,2,5,0,10
sweep_pattern,27,3,CDA,2,6,0,12
sweep_pattern,27,3,CDA,2,7,0,11
sweep_pattern,27,3,CDA,3,0,0,14
sweep_pattern,27,3,CDA,3,1,0,12
sweep_pattern,27,3,CDA,3,2,0,12
sweep_pattern,27,3,CDA,3,3,0,12
sweep_pattern,27,3,CDA,3,4,0,12
sweep_pattern,27,3,CDA,3,5,0,10
sweep_pattern,27,3,CDA,3,6,0,12
sweep_pattern,27,3,CDA,3,7,0,11
sweep_pattern,27,3,CDA,4,0,0,14
sweep_pattern,27,3,CDA,4,1,0,12
sweep_pattern,27,3,CDA,4,2,0,12
sweep_pattern,27,3,CDA,4,3,0,12
sweep_pattern,27,3,CDA,4,4,0,12
sweep_pattern,27,3,CDA,4,5,0,10
sweep_pattern,27,3,CDA,4,6,0,12
sweep_pattern,27,3,CDA,4,7,0,11
sweep_pattern,27,3,CDA,5,0,0,14
sweep_pattern,27,3,CDA,5,1,0,12
sweep_pattern,27,3,CDA,5,2,0,12
sweep_pattern,27,3,CDA,5,3,0,12
sweep_pattern,27,3,CDA,5,4,0,12
sweep_pattern,27,3,CDA,5,5,0,10
sweep_pattern,27,3,CDA,5,6,0,12
sweep_pattern,27,3,CDA,5,7,0,11
sweep_pattern,27,3,CDA,6,0,0,14
sweep_pattern,27,3,CDA,6,1,0,12
sweep_pattern,27,3,CDA,6,2,0,12
sweep_pattern,27,3,CDA,6,3,0,12
sweep_pattern,27,3,CDA,6,4,0,12
sweep_pattern,27,3,CDA,6,5,0,10
sweep_pattern,27,3,CDA,6,6,0,12
sweep_pattern,27,3,CDA,6,7,0,11
sweep_pattern,27,3,CDA,7,0,0,14
sweep_pattern,27,3,CDA,7,1,0,12
sweep_pattern,27,3,CDA,7,2,0,12
sweep_pattern,27,3,CDA,7,3,0,12
sweep_pattern,27,3,CDA,7,4,0,12
sweep_pattern,27,3,CDA,7,5,0,10
sweep_pattern,27,3,CDA,7,6,0,12
sweep_pattern,27,3,CDA,7,7,0,11
sweep_pattern,28,0,CDA,0,0,128,92
sweep_pattern,28,0,CDA,0,1,36,36
sweep_pattern,28,0,CDA,1,0,0,92
sweep_pattern,28,0,CDA,1,1,0,36
sweep_pattern,28,0,CDA,2,0,0,92
sweep_pattern,28,0,CDA,2,1,0,36
sweep_pattern,28,0,CDA,3,0,0,92
sweep_pattern,28,0,CDA,3,1,0,36
sweep_pattern,28,0,CDA,4,0,0,92
sweep_pattern,28,0,CDA,4,1,0,36
sweep_pattern,28,0,CDA,5,0,0,92
sweep_pattern,28,0,CDA,5,1,0,36
sweep_pattern,28,0,CDA,6,0,0,92
sweep_pattern,28,0,CDA,6,1,0,36
sweep_pattern,28,0,CDA,7,0,0,92
sweep_pattern,28,0,CDA,7,1,0,36
sweep_pattern,28,1,CDA,0,0,21,0
sweep_pattern,28,1,CDA,0,1,21,0
sweep_pattern,28,1,CDA,0,2,21,1
sweep_pattern,28,1,CDA,0,3,21,2
sweep_pattern,28,1,CDA,0,4,20,0
sweep_pattern,28,1,CDA,0,5,20,1
sweep_pattern,28,1,CDA,0,6,20,0
sweep_pattern,28,1,CDA,0,7,20,20
sweep_pattern,28,1,CDA,1,2,0,1
sweep_pattern,28,1,CDA,1,3,0,2
sweep_pattern,28,1,CDA,1,5,0,1
sweep_pattern,28,1,CDA,1,7,0,20
sweep_pattern,28,1,CDA,2,2,0,1
sweep_pattern,28,1,CDA,2,3,0,2
sweep_pattern,28,1,CDA,2,5,0,1
sweep_pattern,28,1,CDA,2,7,0,20
sweep_pattern,28,1,CDA,3,2,0,1
sweep_pattern,28,1,CDA,3,3,0,2
sweep_pattern,28,1,CDA,3,5,0,1
sweep_pattern,28,1,CDA,3,7,0,20
sweep_pattern,28,1,CDA,4,2,0,1
sweep_pattern,28,1,CDA,4,3,0,2
sweep_pattern,28,1,CDA,4,5,0,1
sweep_pattern,28,1,CDA,4,7,0,20
sweep_pattern,28,1,CDA,5,2,0,1
sweep_pattern,28,1,CDA,5,3,0,2
sweep_pattern,28,1,CDA,5,5,0,1
sweep_pattern,28,1,CDA,5,7,0,20
sweep_pattern,28,1,CDA,6,2,0,1
sweep_pattern,28,1,CDA,6,3,0,2
sweep_pattern,28,1,CDA,6,5,0,1
sweep_pattern,28,1,CDA,6,7,0,20
sweep_pattern,28,1,CDA,7,2,0,1
sweep_pattern,28,1,CDA,7,3,0,2
sweep_pattern,28,1,CDA,7,5,0,1
sweep_pattern,28,1,CDA,7,7,0,20
sweep_pattern,28,2,CDA,0,0,21,21
sweep_pattern,28,2,CDA,0,1,21,21
sweep_pattern,28,2,CDA,0,2,21,21
sweep_pattern,28,2,CDA,0,3,21,21
sweep_pattern,28,2,CDA,0,4,20,20
sweep_pattern,28,2,CDA,0,5,20,20
sweep_pattern,28,2,CDA,0,6,20,20
sweep_pattern,28,2,CDA,0,7,20,20
sweep_pattern,28,2,CDA,1,0,0,21
sweep_pattern,28,2,CDA,1,1,0,21
sweep_pattern,28,2,CDA,1,2,0,21
sweep_pattern,28,2,CDA,1,3,0,21
sweep_pattern,28,2,CDA,1,4,0,20
sweep_pattern,28,2,CDA,1,5,0,20
sweep_pattern,28,2,CDA,1,6,0,20
sweep_pattern,28,2,CDA,1,7,0,20
sweep_pattern,28,2,CDA,2,0,0,21
sweep_pattern,28,2,CDA,2,1,0,21
sweep_pattern,28,2,CDA,2,2,0,21
sweep_pattern,28,2,CDA,2,3,0,21
sweep_pattern,28,2,CDA,2,4,0,20
sweep_pattern,28,2,CDA,2,5,0,20
sweep_pattern,28,2,CDA,2,6,0,20
sweep_pattern,28,2,CDA,2,7,0,20
sweep_pattern,28,2,CDA,3,0,0,21
sweep_pattern,28,2,CDA,3,1,0,21
sweep_pattern,28,2,CDA,3,2,0,21
sweep_pattern,28,2,CDA,3,3,0,21
sweep_pattern,28,2,CDA,3,4,0,20
sweep_pattern,28,2,CDA,3,5,0,20
sweep_pattern,28,2,CDA,3,6,0,20
sweep_pattern,28,2,CDA,3,7,0,20
sweep_pattern,28,2,CDA,4,0,0,21
sweep_pattern,28,2,CDA,4,1,0,21
sweep_pattern,28,2,CDA,4,2,0,21
sweep_pattern,28,2,CDA,4,3,0,21
sweep_pattern,28,2,CDA,4,4,0,20
sweep_pattern,28,2,CDA,4,5,0,20
sweep_pattern,28,2,CDA,4,6,0,20
sweep_pattern,28,2,CDA,4,7,0,20
sweep_pattern,28,2,CDA,5,0,0,21
sweep_pattern,28,2,CDA,5,1,0,21
sweep_pattern,28,2,CDA,5,2,0,21
sweep_pattern,28,2,CDA,5,3,0,21
sweep_pattern,28,2,CDA,5,4,0,20
sweep_pattern,28,2,CDA,5,5,0,20
sweep_pattern,28,2,CDA,5,6,0,20
sweep_pattern,28,2,CDA,5,7,0,20
sweep_pattern,28,2,CDA,6,0,0,21
sweep_pattern,28,2,CDA,6,1,0,21
sweep_pattern,28,2,CDA,6,2,0,21
sweep_pattern,28,2,CDA,6,3,0,21
sweep_pattern,28,2,CDA,6,4,0,20
sweep_pattern,28,2,CDA,6,5,0,20
sweep_pattern,28,2,CDA,6,6,0,20
sweep_pattern,28,2,CDA,6,7,0,20
sweep_pattern,28,2,CDA,7,0,0,21
sweep_pattern,28,2,CDA,7,1,0,21
sweep_pattern,28,2,CDA,7,2,0,21
sweep_pattern,28,2,CDA,7,3,0,21
sweep_pattern,28,2,CDA,7,4,0,20
sweep_pattern,28,2,CDA,7,5,0,20
sweep_pattern,28,2,CDA,7,6,0,20
sweep_pattern,28,2,CDA,7,7,0,20
sweep_pattern,28,3,CDA,0,0,22,19
sweep_pattern,28,3,CDA,0,1,22,22
sweep_pattern,28,3,CDA,0,2,22,19
sweep_pattern,28,3,CDA,0,3,22,22
sweep_pattern,28,3,CDA,0,4,22,21
sweep_pattern,28,3,CDA,0,5,18,17
sweep_pattern,28,3,CDA,0,6,18,17
sweep_pattern,28,3,CDA,0,7,18,18
sweep_pattern,28,3,CDA,1,0,0,19
sweep_pattern,28,3,CDA,1,1,0,22
sweep_pattern,28,3,CDA,1,2,0,19
sweep_pattern,28,3,CDA,1,3,0,22
sweep_pattern,28,3,CDA,1,4,0,21
sweep_pattern,28,3,CDA,1,5,0,17
sweep_pattern,28,3,CDA,1,6,0,17
sweep_pattern,28,3,CDA,1,7,0,18
sweep_pattern,28,3,CDA,2,0,0,19
sweep_pattern,28,3,CDA,2,1,0,22
sweep_pattern,28,3,CDA,2,2,0,19
sweep_pattern,28,3,CDA,2,3,0,22
sweep_pattern,28,3,CDA,2,4,0,21
sweep_pattern,28,3,CDA,2,5,0,17
sweep_pattern,28,3,CDA,2,6,0,17
sweep_pattern,28,3,CDA,2,7,0,18
sweep_pattern,28,3,CDA,3,0,0,19
sweep_pattern,28,3,CDA,3,1,0,22
sweep_pattern,28,3,CDA,3,2,0,19
sweep_pattern,28,3,CDA,3,3,0,22
sweep_pattern,28,3,CDA,3,4,0,21
sweep_pattern,28,3,CDA,3,5,0,17
sweep_pattern,28,3,CDA,3,6,0,17
sweep_pattern,28,3,CDA,3,7,0,18
sweep_pattern,28,3,CDA,4,0,0,19
sweep_pattern,28,3,CDA,4,1,0,22
sweep_pattern,28,3,CDA,4,2,0,19
sweep_pattern,28,3,CDA,4,3,0,22
sweep_pattern,28,3,CDA,4,4,0,21
sweep_pattern,28,3,CDA,4,5,0,17
sweep_pattern,28,3,CDA,4,6,0,17
sweep_pattern,28,3,CDA,4,7,0,18
sweep_pattern,28,3,CDA,5,0,0,19
sweep_pattern,28,3,CDA,5,1,0,22
sweep_pattern,28,3,CDA,5,2,0,19
sweep_pattern,28,3,CDA,5,3,0,22
sweep_pattern,28,3,CDA,5,4,0,21
sweep_pattern,28,3,CDA,5,5,0,17
sweep_pattern,28,3,CDA,5,6,0,17
sweep_pattern,28,3,CDA,5,7,0,18
sweep_pattern,28,3,CDA,6,0,0,19
sweep_pattern,28,3,CDA,6,1,0,22
sweep_pattern,28,3,CDA,6,2,0,19
sweep_pattern,28,3,CDA,6,3,0,22
sweep_pattern,28,3,CDA,6,4,0,21
sweep_pattern,28,3,CDA,6,5,0,17
sweep_pattern,28,3,CDA,6,6,0,17
sweep_pattern,28,3,CDA,6,7,0,18
sweep_pattern,28,3,CDA,7,0,0,19
sweep_pattern,28,3,CDA,7,1,0,22
sweep_pattern,28,3,CDA,7,2,0,19
sweep_pattern,28,3,CDA,7,3,0,22
sweep_pattern,28,3,CDA,7,4,0,21
sweep_pattern,28,3,CDA,7,5,0,17
sweep_pattern,28,3,CDA,7,6,0,17
sweep_pattern,28,3,CDA,7,7,0,18
sweep_pattern,2,0,CDA,0,0,128,52
sweep_pattern,2,0,CDA,0,1,76,76
sweep_pattern,2,0,CDA,1,0,0,52
sweep_pattern,2,0,CDA,1,1,0,76
sweep_pattern,2,0,CDA,2,0,0,52
sweep_pattern,2,0,CDA,2,1,0,76
sweep_pattern,2,0,CDA,3,0,0,52
sweep_pattern,2,0,CDA,3,1,0,76
sweep_pattern,2,0,CDA,4,0,0,52
sweep_pattern,2,0,CDA,4,1,0,76
sweep_pattern,2,0,CDA,5,0,0,52
sweep_pattern,2,0,CDA,5,1,0,76
sweep_pattern,2,0,CDA,6,0,0,52
sweep_pattern,2,0,CDA,6,1,0,76
sweep_pattern,2,0,CDA,7,0,0,52
sweep_pattern,2,0,CDA,7,1,0,76
sweep_pattern,2,1,CDA,0,0,24,0
sweep_pattern,2,1,CDA,0,1,24,0
sweep_pattern,2,1,CDA,0,2,24,0
sweep_pattern,2,1,CDA,0,3,24,8
sweep_pattern,2,1,CDA,0,4,24,4
sweep_pattern,2,1,CDA,0,5,28,0
sweep_pattern,2,1,CDA,0,6,28,0
sweep_pattern,2,1,CDA,0,7,28,28
sweep_pattern,2,1,CDA,1,3,0,8
sweep_pattern,2,1,CDA,1,4,0,4
sweep_pattern,2,1,CDA,1,7,0,28
sweep_pattern,2,1,CDA,2,3,0,8
sweep_pattern,2,1,CDA,2,4,0,4
sweep_pattern,2,1,CDA,2,7,0,28
sweep_pattern,2,1,CDA,3,3,0,8
sweep_pattern,2,1,CDA,3,4,0,4
sweep_pattern,2,1,CDA,3,7,0,28
sweep_pattern,2,1,CDA,4,3,0,8
sweep_pattern,2,1,CDA,4,4,0,4
sweep_pattern,2,1,CDA,4,7,0,28
sweep_pattern,2,1,CDA,5,3,0,8
sweep_pattern,2,1,CDA,5,4,0,4
sweep_pattern,2,1,CDA,5,7,0,28
sweep_pattern,2,1,CDA,6,3,0,8
sweep_pattern,2,1,CDA,6,4,0,4
sweep_pattern,2,1,CDA,6,7,0,28
sweep_pattern,2,1,CDA,7,3,0,8
sweep_pattern,2,1,CDA,7,4,0,4
sweep_pattern,2,1,CDA,7,7,0,28
sweep_pattern,2,2,CDA,0,0,24,24
sweep_pattern,2,2,CDA,0,1,24,24
sweep_pattern,2,2,CDA,0,2,24,24
sweep_pattern,2,2,CDA,0,3,24,24
sweep_pattern,2,2,CDA,0,4,24,24
sweep_pattern,2,2,CDA,0,5,28,28
sweep_pattern,2,2,CDA,0,6,28,28
sweep_pattern,2,2,CDA,0,7,28,28
sweep_pattern,2,2,CDA,1,0,0,24
sweep_pattern,2,2,CDA,1,1,0,24
sweep_pattern,2,2,CDA,1,2,0,24
sweep_pattern,2,2,CDA,1,3,0,24
sweep_pattern,2,2,CDA,1,4,0,24
sweep_pattern,2,2,CDA,1,5,0,28
sweep_pattern,2,2,CDA,1,6,0,28
sweep_pattern,2,2,CDA,1,7,0,28
sweep_pattern,2,2,CDA,2,0,0,24
sweep_pattern,2,2,CDA,2,1,0,24
sweep_pattern,2,2,CDA,2,2,0,24
sweep_pattern,2,2,CDA,2,3,0,24
sweep_pattern,2,2,CDA,2,4,0,24
sweep_pattern,2,2,CDA,2,5,0,28
sweep_pattern,2,2,CDA,2,6,0,28
sweep_pattern,2,2,CDA,2,7,0,28
sweep_pattern,2,2,CDA,3,0,0,24
sweep_pattern,2,2,CDA,3,1,0,24
sweep_pattern,2,2,CDA,3,2,0,24
sweep_pattern,2,2,CDA,3,3,0,24
sweep_pattern,2,2,CDA,3,4,0,24
sweep_pattern,2,2,CDA,3,5,0,28
sweep_pattern,2,2,CDA,3,6,0,28
sweep_pattern,2,2,CDA,3,7,0,28
sweep_pattern,2,2,CDA,4,0,0,24
sweep_pattern,2,2,CDA,4,1,0,24
sweep_pattern,2,2,CDA,4,2,0,24
sweep_pattern,2,2,CDA,4,3,0,24
sweep_pattern,2,2,CDA,4,4,0,24
sweep_pattern,2,2,CDA,4,5,0,28
sweep_pattern,2,2,CDA,4,6,0,28
sweep_pattern,2,2,CDA,4,7,0,28
sweep_pattern,2,2,CDA,5,0,0,24
sweep_pattern,2,2,CDA,5,1,0,24
sweep_pattern,2,2,CDA,5,2,0,24
sweep_pattern,2,2,CDA,5,3,0,24
sweep_pattern,2,2,CDA,5,4,0,24
sweep_pattern,2,2,CDA,5,5,0,28
sweep_pattern,2,2,CDA,5,6,0,28
sweep_pattern,2,2,CDA,5,7,0,28
sweep_pattern,2,2,CDA,6,0,0,24
sweep_pattern,2,2,CDA,6,1,0,24
sweep_pattern,2,2,CDA,6,2,0,24
sweep_pattern,2,2,CDA,6,3,0,24
sweep_pattern,2,2,CDA,6,4,0,24
sweep_pattern,2,2,CDA,6,5,0,28
sweep_pattern,2,2,CDA,6,6,0,28
sweep_pattern,2,2,CDA,6,7,0,28
sweep_pattern,2,2,CDA,7,0,0,24
sweep_pattern,2,2,CDA,7,1,0,24
sweep_pattern,2,2,CDA,7,2,0,24
sweep_pattern,2,2,CDA,7,3,0,24
sweep_pattern,2,2,CDA,7,4,0,24
sweep_pattern,2,2,CDA,7,5,0,28
sweep_pattern,2,2,CDA,7,6,0,28
sweep_pattern,2,2,CDA,7,7,0,28
sweep_pattern,2,3,CDA,0,0,28,24
sweep_pattern,2,3,CDA,0,1,28,24
sweep_pattern,2,3,CDA,0,2,28,24
sweep_pattern,2,3,CDA,0,3,28,28
sweep_pattern,2,3,CDA,0,4,32,28
sweep_pattern,2,3,CDA,0,5,32,28
sweep_pattern,2,3,CDA,0,6,28,28
sweep_pattern,2,3,CDA,1,0,0,24
sweep_pattern,2,3,CDA,1,1,0,24
sweep_pattern,2,3,CDA,1,2,0,24
sweep_pattern,2,3,CDA,1,3,0,28
sweep_pattern,2,3,CDA,1,4,0,28
sweep_pattern,2,3,CDA,1,5,0,28
sweep_pattern,2,3,CDA,1,6,0,28
sweep_pattern,2,3,CDA,2,0,0,24
sweep_pattern,2,3,CDA,2,1,0,24
sweep_pattern,2,3,CDA,2,2,0,24
sweep_pattern,2,3,CDA,2,3,0,28
sweep_pattern,2,3,CDA,2,4,0,28
sweep_pattern,2,3,CDA,2,5,0,28
sweep_pattern,2,3,CDA,2,6,0,28
sweep_pattern,2,3,CDA,3,0,0,24
sweep_pattern,2,3,CDA,3,1,0,24
sweep_pattern,2,3,CDA,3,2,0,24
sweep_pattern,2,3,CDA,3,3,0,28
sweep_pattern,2,3,CDA,3,4,0,28
sweep_pattern,2,3,CDA,3,5,0,28
sweep_pattern,2,3,CDA,3,6,0,28
sweep_pattern,2,3,CDA,4,0,0,24
sweep_pattern,2,3,CDA,4,1,0,24
sweep_pattern,2,3,CDA,4,2,0,24
sweep_pattern,2,3,CDA,4,3,0,28
sweep_pattern,2,3,CDA,4,4,0,28
sweep_pattern,2,3,CDA,4,5,0,28
sweep_pattern,2,3,CDA,4,6,0,28
sweep_pattern,2,3,CDA,5,0,0,24
sweep_pattern,2,3,CDA,5,1,0,24
sweep_pattern,2,3,CDA,5,2,0,24
sweep_pattern,2,3,CDA,5,3,0,28
sweep_pattern,2,3,CDA,5,4,0,28
sweep_pattern,2,3,CDA,5,5,0,28
sweep_pattern,2,3,CDA,5,6,0,28
sweep_pattern,2,3,CDA,6,0,0,24
sweep_pattern,2,3,CDA,6,1,0,24
sweep_pattern,2,3,CDA,6,2,0,24
sweep_pattern,2,3,CDA,6,3,0,28
sweep_pattern,2,3,CDA,6,4,0,28
sweep_pattern,2,3,CDA,6,5,0,28
sweep_pattern,2,3,CDA,6,6,0,28
sweep_pattern,2,3,CDA,7,0,0,24
sweep_pattern,2,3,CDA,7,1,0,24
sweep_pattern,2,3,CDA,7,2,0,24
sweep_pattern,2,3,CDA,7,3,0,28
sweep_pattern,2,3,CDA,7,4,0,28
sweep_pattern,2,3,CDA,7,5,0,28
sweep_pattern,2,3,CDA,7,6,0,28
sweep_pattern,3,0,CDA,0,0,128,0
sweep_pattern,3,0,CDA,0,1,128,0
sweep_pattern,3,0,CDA,0,2,128,104
sweep_pattern,3,0,CDA,0,3,24,24
sweep_pattern,3,0,CDA,1,2,0,104
sweep_pattern,3,0,CDA,1,3,0,24
sweep_pattern,3,0,CDA,2,2,0,104
sweep_pattern,3,0,CDA,2,3,0,24
sweep_pattern,3,0,CDA,3,2,0,104
sweep_pattern,3,0,CDA,3,3,0,24
sweep_pattern,3,0,CDA,4,2,0,104
sweep_pattern,3,0,CDA,4,3,0,24
sweep_pattern,3,0,CDA,5,2,0,104
sweep_pattern,3,0,CDA,5,3,0,24
sweep_pattern,3,0,CDA,6,2,0,104
sweep_pattern,3,0,CDA,6,3,0,24
sweep_pattern,3,0,CDA,7,2,0,104
sweep_pattern,3,0,CDA,7,3,0,24
sweep_pattern,3,1,CDA,0,0,52,0
sweep_pattern,3,1,CDA,0,1,52,4
sweep_pattern,3,1,CDA,0,2,52,8
sweep_pattern,3,1,CDA,0,3,52,0
sweep_pattern,3,1,CDA,0,4,52,12
sweep_pattern,3,1,CDA,0,5,52,28
sweep_pattern,3,1,CDA,0,6,48,12
sweep_pattern,3,1,CDA,0,7,48,48
sweep_pattern,3,1,CDA,1,1,0,4
sweep_pattern,3,1,CDA,1,2,0,8
sweep_pattern,3,1,CDA,1,4,0,12
sweep_pattern,3,1,CDA,1,5,0,28
sweep_pattern,3,1,CDA,1,6,0,12
sweep_pattern,3,1,CDA,1,7,0,48
sweep_pattern,3,1,CDA,2,1,0,4
sweep_pattern,3,1,CDA,2,2,0,8
sweep_pattern,3,1,CDA,2,4,0,12
sweep_pattern,3,1,CDA,2,5,0,28
sweep_pattern,3,1,CDA,2,6,0,12
sweep_pattern,3,1,CDA,2,7,0,48
sweep_pattern,3,1,CDA,3,1,0,4
sweep_pattern,3,1,CDA,3,2,0,8
sweep_pattern,3,1,CDA,3,4,0,12
sweep_pattern,3,1,CDA,3,5,0,28
sweep_pattern,3,1,CDA,3,6,0,12
sweep_pattern,3,1,CDA,3,7,0,48
sweep_pattern,3,1,CDA,4,1,0,4
sweep_pattern,3,1,CDA,4,2,0,8
sweep_pattern,3,1,CDA,4,4,0,12
sweep_pattern,3,1,CDA,4,5,0,28
sweep_pattern,3,1,CDA,4,6,0,12
sweep_pattern,3,1,CDA,4,7,0,48
sweep_pattern,3,1,CDA,5,1,0,4
sweep_pattern,3,1,CDA,5,2,0,8
sweep_pattern,3,1,CDA,5,4,0,12
sweep_pattern,3,1,CDA,5,5,0,28
sweep_pattern,3,1,CDA,5,6,0,12
sweep_pattern,3,1,CDA,5,7,0,48
sweep_pattern,3,1,CDA,6,1,0,4
sweep_pattern,3,1,CDA,6,2,0,8
sweep_pattern,3,1,CDA,6,4,0,12
sweep_pattern,3,1,CDA,6,5,0,28
sweep_pattern,3,1,CDA,6,6,0,12
