group,registry,test,host_code,core_x,core_y,in0_reads,in1_reads
mixed_sweep,27,3,Naive_random_R64_d0.6,5,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,5,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,6,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,6,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,6,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,6,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,6,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,6,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,6,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,6,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,7,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,7,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,7,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,7,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,7,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,7,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,7,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,7,7,11,11
mixed_sweep,27,3,SnF_random_R64_d0.6,0,0,14,14
mixed_sweep,27,3,SnF_random_R64_d0.6,0,1,13,13
mixed_sweep,27,3,SnF_random_R64_d0.6,0,2,12,12
mixed_sweep,27,3,SnF_random_R64_d0.6,0,3,12,12
mixed_sweep,27,3,SnF_random_R64_d0.6,0,4,12,12
mixed_sweep,27,3,SnF_random_R64_d0.6,0,5,12,12
mixed_sweep,27,3,SnF_random_R64_d0.6,0,6,12,12
mixed_sweep,27,3,SnF_random_R64_d0.6,0,7,11,11
mixed_sweep,27,3,SnF_random_R64_d0.6,1,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,1,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,1,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,1,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,1,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,1,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,1,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,1,7,0,11
mixed_sweep,27,3,SnF_random_R64_d0.6,2,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,2,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,2,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,2,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,2,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,2,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,2,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,2,7,0,11
mixed_sweep,27,3,SnF_random_R64_d0.6,3,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,3,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,3,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,3,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,3,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,3,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,3,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,3,7,0,11
mixed_sweep,27,3,SnF_random_R64_d0.6,4,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,4,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,4,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,4,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,4,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,4,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,4,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,4,7,0,11
mixed_sweep,27,3,SnF_random_R64_d0.6,5,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,5,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,5,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,5,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,5,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,5,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,5,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,5,7,0,11
mixed_sweep,27,3,SnF_random_R64_d0.6,6,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,6,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,6,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,6,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,6,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,6,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,6,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,6,7,0,11
mixed_sweep,27,3,SnF_random_R64_d0.6,7,0,0,14
mixed_sweep,27,3,SnF_random_R64_d0.6,7,1,0,13
mixed_sweep,27,3,SnF_random_R64_d0.6,7,2,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,7,3,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,7,4,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,7,5,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,7,6,0,12
mixed_sweep,27,3,SnF_random_R64_d0.6,7,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,0,0,14,14
mixed_sweep,27,3,CDA_random_R64_d0.6,0,1,13,12
mixed_sweep,27,3,CDA_random_R64_d0.6,0,2,12,12
mixed_sweep,27,3,CDA_random_R64_d0.6,0,3,12,12
mixed_sweep,27,3,CDA_random_R64_d0.6,0,4,12,12
mixed_sweep,27,3,CDA_random_R64_d0.6,0,5,12,10
mixed_sweep,27,3,CDA_random_R64_d0.6,0,6,12,12
mixed_sweep,27,3,CDA_random_R64_d0.6,0,7,11,11
mixed_sweep,27,3,CDA_random_R64_d0.6,1,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,1,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,1,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,1,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,1,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,1,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,1,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,1,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,2,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,2,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,2,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,2,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,2,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,2,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,2,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,2,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,3,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,3,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,3,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,3,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,3,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,3,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,3,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,3,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,4,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,4,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,4,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,4,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,4,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,4,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,4,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,4,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,5,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,5,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,5,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,5,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,5,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,5,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,5,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,5,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,6,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,6,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,6,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,6,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,6,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,6,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,6,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,6,7,0,11
mixed_sweep,27,3,CDA_random_R64_d0.6,7,0,0,14
mixed_sweep,27,3,CDA_random_R64_d0.6,7,1,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,7,2,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,7,3,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,7,4,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,7,5,0,10
mixed_sweep,27,3,CDA_random_R64_d0.6,7,6,0,12
mixed_sweep,27,3,CDA_random_R64_d0.6,7,7,0,11
